Date,Line_all,value,Line
2020-02-16,Pred,0.00573500012730942,Pred
2020-02-16,lower.confint,-0.0527105283521183,0.95 confint
2020-02-16,upper.confint,0.0641805286067372,0.95 confint
2020-02-17,Pred,0.00274211857437837,Pred
2020-02-17,lower.confint,-0.052894245366679,0.95 confint
2020-02-17,upper.confint,0.0583784825154357,0.95 confint
2020-02-18,Pred,0.00361824465276765,Pred
2020-02-18,lower.confint,-0.0515824605395605,0.95 confint
2020-02-18,upper.confint,0.0588189498450958,0.95 confint
2020-02-19,Pred,0.000325785530359897,Pred
2020-02-19,lower.confint,-0.0599736238281418,0.95 confint
2020-02-19,upper.confint,0.0606251948888615,0.95 confint
2020-02-20,Pred,0.00568892716754654,Pred
2020-02-20,lower.confint,-0.0644081125213196,0.95 confint
2020-02-20,upper.confint,0.0757859668564127,0.95 confint
2020-02-21,Pred,0.00187163484412663,Pred
2020-02-21,lower.confint,-0.06451417578447,0.95 confint
2020-02-21,upper.confint,0.0682574454727233,0.95 confint
2020-02-22,Pred,0.00157689602979143,Pred
2020-02-22,lower.confint,-0.0615017193533614,0.95 confint
2020-02-22,upper.confint,0.0646555114129442,0.95 confint
2020-02-23,Pred,0.00220321452731162,Pred
2020-02-23,lower.confint,-0.0577137848195998,0.95 confint
2020-02-23,upper.confint,0.062120213874223,0.95 confint
2020-02-24,Pred,0.000740088895668217,Pred
2020-02-24,lower.confint,-0.0591149688874362,0.95 confint
2020-02-24,upper.confint,0.0605951466787727,0.95 confint
2020-02-25,Pred,0.00376316512550354,Pred
2020-02-25,lower.confint,-0.0566738725874648,0.95 confint
2020-02-25,upper.confint,0.0642002028384718,0.95 confint
2020-02-26,Pred,0.00347705354983981,Pred
2020-02-26,lower.confint,-0.0604490788888519,0.95 confint
2020-02-26,upper.confint,0.0674031859885315,0.95 confint
2020-02-27,Pred,0.00348512577042108,Pred
2020-02-27,lower.confint,-0.0695897842706047,0.95 confint
2020-02-27,upper.confint,0.0765600358114468,0.95 confint
2020-02-28,Pred,-0.00024353071205955,Pred
2020-02-28,lower.confint,-0.0693479848012233,0.95 confint
2020-02-28,upper.confint,0.0688609233771042,0.95 confint
2020-02-29,Pred,0.000523424204454641,Pred
2020-02-29,lower.confint,-0.0653433918015697,0.95 confint
2020-02-29,upper.confint,0.0663902402104789,0.95 confint
2020-03-01,Pred,0.000575253855501352,Pred
2020-03-01,lower.confint,-0.0631263263361093,0.95 confint
2020-03-01,upper.confint,0.0642768340471119,0.95 confint
2020-03-02,Pred,-0.000251553028587895,Pred
2020-03-02,lower.confint,-0.0608909476814335,0.95 confint
2020-03-02,upper.confint,0.0603878416242577,0.95 confint
2020-03-03,Pred,-0.00272544210307176,Pred
2020-03-03,lower.confint,-0.0691670177399738,0.95 confint
2020-03-03,upper.confint,0.0637161335338303,0.95 confint
2020-03-04,Pred,0.00106962601091586,Pred
2020-03-04,lower.confint,-0.063047397428299,0.95 confint
2020-03-04,upper.confint,0.0651866494501308,0.95 confint
2020-03-05,Pred,-1.47034243838115e-05,Pred
2020-03-05,lower.confint,-0.06086932301733,0.95 confint
2020-03-05,upper.confint,0.0608399161685624,0.95 confint
