Date,Line_all,value,Line
2020-01-30,Pred,0.00402135352470692,Pred
2020-01-30,lower.confint,-0.0907891857747853,0.95 confint
2020-01-30,upper.confint,0.0988318928241991,0.95 confint
2020-01-31,Pred,0.00158273167743653,Pred
2020-01-31,lower.confint,-0.0917740582892971,0.95 confint
2020-01-31,upper.confint,0.0949395216441702,0.95 confint
2020-02-01,Pred,0.00405849203608635,Pred
2020-02-01,lower.confint,-0.0872140722829612,0.95 confint
2020-02-01,upper.confint,0.0953310563551338,0.95 confint
2020-02-02,Pred,0.00266066796633652,Pred
2020-02-02,lower.confint,-0.0815570722368224,0.95 confint
2020-02-02,upper.confint,0.0868784081694955,0.95 confint
2020-02-03,Pred,0.00317749799566813,Pred
2020-02-03,lower.confint,-0.0771668351703267,0.95 confint
2020-02-03,upper.confint,0.0835218311616629,0.95 confint
2020-02-04,Pred,0.00281909934700735,Pred
2020-02-04,lower.confint,-0.0731956774989896,0.95 confint
2020-02-04,upper.confint,0.0788338761930043,0.95 confint
2020-02-05,Pred,0.00320452468622492,Pred
2020-02-05,lower.confint,-0.0718514734979418,0.95 confint
2020-02-05,upper.confint,0.0782605228703917,0.95 confint
2020-02-06,Pred,-0.000369525480180315,Pred
2020-02-06,lower.confint,-0.0848621247136733,0.95 confint
2020-02-06,upper.confint,0.0841230737533127,0.95 confint
2020-02-07,Pred,0.00239036505817095,Pred
2020-02-07,lower.confint,-0.0800618695478748,0.95 confint
2020-02-07,upper.confint,0.0848425996642167,0.95 confint
2020-02-08,Pred,0.00316086137040655,Pred
2020-02-08,lower.confint,-0.0700407880676191,0.95 confint
2020-02-08,upper.confint,0.0763625108084322,0.95 confint
2020-02-09,Pred,0.00283365269187469,Pred
2020-02-09,lower.confint,-0.0668645196694599,0.95 confint
2020-02-09,upper.confint,0.0725318250532092,0.95 confint
2020-02-10,Pred,0.00221633927033958,Pred
2020-02-10,lower.confint,-0.0690505285697459,0.95 confint
2020-02-10,upper.confint,0.0734832071104251,0.95 confint
2020-02-11,Pred,0.00553648807370857,Pred
2020-02-11,lower.confint,-0.0707755442947283,0.95 confint
2020-02-11,upper.confint,0.0818485204421454,0.95 confint
2020-02-12,Pred,0.00114504603858682,Pred
2020-02-12,lower.confint,-0.0803651189173965,0.95 confint
2020-02-12,upper.confint,0.0826552109945702,0.95 confint
2020-02-13,Pred,0.00370738961815538,Pred
2020-02-13,lower.confint,-0.0728498786511487,0.95 confint
2020-02-13,upper.confint,0.0802646578874594,0.95 confint
2020-02-14,Pred,0.00454828042735168,Pred
2020-02-14,lower.confint,-0.0701206308524736,0.95 confint
2020-02-14,upper.confint,0.079217191707177,0.95 confint
2020-02-15,Pred,0.00308225430274436,Pred
2020-02-15,lower.confint,-0.0683843376489147,0.95 confint
2020-02-15,upper.confint,0.0745488462544034,0.95 confint
2020-02-16,Pred,0.00626669243143453,Pred
2020-02-16,lower.confint,-0.0757620121075357,0.95 confint
2020-02-16,upper.confint,0.0882953969704048,0.95 confint
2020-02-17,Pred,0.00282720235155782,Pred
2020-02-17,lower.confint,-0.0741752367304441,0.95 confint
2020-02-17,upper.confint,0.0798296414335598,0.95 confint
2020-02-18,Pred,0.00387608183835606,Pred
2020-02-18,lower.confint,-0.0741823762444115,0.95 confint
2020-02-18,upper.confint,0.0819345399211237,0.95 confint
2020-02-19,Pred,3.20894445471343e-06,Pred
2020-02-19,lower.confint,-0.0855867041359279,0.95 confint
2020-02-19,upper.confint,0.0855931220248373,0.95 confint
2020-02-20,Pred,0.0062850018604098,Pred
2020-02-20,lower.confint,-0.0919680912567082,0.95 confint
2020-02-20,upper.confint,0.104538094977528,0.95 confint
2020-02-21,Pred,0.00189684880797148,Pred
2020-02-21,lower.confint,-0.0897666620782405,0.95 confint
2020-02-21,upper.confint,0.0935603596941834,0.95 confint
2020-02-22,Pred,0.0015434770635846,Pred
2020-02-22,lower.confint,-0.0848748206721496,0.95 confint
2020-02-22,upper.confint,0.0879617747993188,0.95 confint
2020-02-23,Pred,0.0022714765375483,Pred
2020-02-23,lower.confint,-0.0786330141985448,0.95 confint
2020-02-23,upper.confint,0.0831759672736414,0.95 confint
2020-02-24,Pred,0.000535283820437504,Pred
2020-02-24,lower.confint,-0.082303626076677,0.95 confint
2020-02-24,upper.confint,0.083374193717552,0.95 confint
2020-02-25,Pred,0.0040696920147597,Pred
2020-02-25,lower.confint,-0.0815687164772285,0.95 confint
2020-02-25,upper.confint,0.0897081005067478,0.95 confint
2020-02-26,Pred,0.0038170403896113,Pred
2020-02-26,lower.confint,-0.0883043119976016,0.95 confint
2020-02-26,upper.confint,0.0959383927768242,0.95 confint
2020-02-27,Pred,0.00393893061441888,Pred
2020-02-27,lower.confint,-0.100548554315503,0.95 confint
2020-02-27,upper.confint,0.10842641554434,0.95 confint
2020-02-28,Pred,-0.000353354542069641,Pred
2020-02-28,lower.confint,-0.0966457689112218,0.95 confint
2020-02-28,upper.confint,0.0959390598270825,0.95 confint
2020-02-29,Pred,0.000552083690183927,Pred
2020-02-29,lower.confint,-0.0914039266555438,0.95 confint
2020-02-29,upper.confint,0.0925080940359116,0.95 confint
2020-03-01,Pred,0.000648534457254209,Pred
2020-03-01,lower.confint,-0.0896853358210299,0.95 confint
2020-03-01,upper.confint,0.0909824047355383,0.95 confint
2020-03-02,Pred,-0.000286684196798332,Pred
2020-03-02,lower.confint,-0.0857555501918123,0.95 confint
2020-03-02,upper.confint,0.0851821817982157,0.95 confint
2020-03-03,Pred,-0.00322325024836632,Pred
2020-03-03,lower.confint,-0.0973803290938751,0.95 confint
2020-03-03,upper.confint,0.0909338285971425,0.95 confint
2020-03-04,Pred,0.00116631503919336,Pred
2020-03-04,lower.confint,-0.0848490627741224,0.95 confint
2020-03-04,upper.confint,0.0871816928525091,0.95 confint
2020-03-05,Pred,-7.51531639624522e-05,Pred
2020-03-05,lower.confint,-0.079790770551354,0.95 confint
2020-03-05,upper.confint,0.0796404642234291,0.95 confint
2020-03-06,Pred,-0.00181716983999194,Pred
2020-03-06,lower.confint,-0.0844816811810846,0.95 confint
2020-03-06,upper.confint,0.0808473415011007,0.95 confint
2020-03-07,Pred,-9.32062983043536e-05,Pred
2020-03-07,lower.confint,-0.0800582234965479,0.95 confint
2020-03-07,upper.confint,0.0798718108999392,0.95 confint
2020-03-08,Pred,0.00238594562403433,Pred
2020-03-08,lower.confint,-0.0800384922731274,0.95 confint
2020-03-08,upper.confint,0.084810383521196,0.95 confint
2020-03-09,Pred,0.00521862194712253,Pred
2020-03-09,lower.confint,-0.102501378160999,0.95 confint
2020-03-09,upper.confint,0.112938622055244,0.95 confint
2020-03-10,Pred,-0.000991346834486571,Pred
2020-03-10,lower.confint,-0.105707538524924,0.95 confint
2020-03-10,upper.confint,0.103724844855951,0.95 confint
2020-03-11,Pred,-0.00168134160500848,Pred
2020-03-11,lower.confint,-0.0997110597061929,0.95 confint
2020-03-11,upper.confint,0.0963483764961759,0.95 confint
2020-03-12,Pred,-0.00263309963754263,Pred
2020-03-12,lower.confint,-0.0956909824275873,0.95 confint
2020-03-12,upper.confint,0.090424783152502,0.95 confint
2020-03-13,Pred,0.0227336592296075,Pred
2020-03-13,lower.confint,-0.344938102287276,0.95 confint
2020-03-13,upper.confint,0.390405420746491,0.95 confint
2020-03-14,Pred,-0.0173905540294124,Pred
2020-03-14,lower.confint,-0.377139488524435,0.95 confint
2020-03-14,upper.confint,0.34235838046561,0.95 confint
2020-03-15,Pred,-0.00469411962436671,Pred
