Date,Line_all,value,Line
2019-11-28,lower.confint,-0.0788683996552471,0.95 predint
2019-11-28,upper.confint,0.0676424462106847,0.95 predint
2019-11-29,Pred,-0.00232820396655802,Pred
2019-11-29,lower.confint,-0.0717975368797773,0.95 predint
2019-11-29,upper.confint,0.0671411289466613,0.95 predint
2019-11-30,Pred,-0.00451089403676114,Pred
2019-11-30,lower.confint,-0.0773649094824608,0.95 predint
2019-11-30,upper.confint,0.0683431214089385,0.95 predint
2019-12-01,Pred,-0.00135492780749029,Pred
2019-12-01,lower.confint,-0.0715688623014193,0.95 predint
2019-12-01,upper.confint,0.0688590066864387,0.95 predint
2019-12-02,Pred,-0.00207132472232079,Pred
2019-12-02,lower.confint,-0.0693083718612363,0.95 predint
2019-12-02,upper.confint,0.0651657224165947,0.95 predint
2019-12-03,Pred,-0.0025408174888862,Pred
2019-12-03,lower.confint,-0.0664893702979687,0.95 predint
2019-12-03,upper.confint,0.0614077353201963,0.95 predint
2019-12-04,Pred,-0.00308121486498946,Pred
2019-12-04,lower.confint,-0.0635325415357588,0.95 predint
2019-12-04,upper.confint,0.0573701118057799,0.95 predint
2019-12-05,Pred,-0.00267416581433686,Pred
2019-12-05,lower.confint,-0.0604934138603313,0.95 predint
2019-12-05,upper.confint,0.0551450822316576,0.95 predint
2019-12-06,Pred,-0.00424832412350571,Pred
2019-12-06,lower.confint,-0.0628332753212236,0.95 predint
2019-12-06,upper.confint,0.0543366270742122,0.95 predint
2019-12-07,Pred,-0.00346159149711411,Pred
2019-12-07,lower.confint,-0.0619632240782166,0.95 predint
2019-12-07,upper.confint,0.0550400410839884,0.95 predint
2019-12-08,Pred,-0.00198489197808519,Pred
2019-12-08,lower.confint,-0.0574958448879071,0.95 predint
2019-12-08,upper.confint,0.0535260609317368,0.95 predint
2019-12-09,Pred,-0.00240735786062251,Pred
2019-12-09,lower.confint,-0.0551746330653221,0.95 predint
2019-12-09,upper.confint,0.0503599173440771,0.95 predint
2019-12-10,Pred,-0.00145498257897116,Pred
2019-12-10,lower.confint,-0.0539485515003674,0.95 predint
2019-12-10,upper.confint,0.0510385863424251,0.95 predint
2019-12-11,Pred,-0.00219807633512101,Pred
2019-12-11,lower.confint,-0.0530881074722696,0.95 predint
2019-12-11,upper.confint,0.0486919548020276,0.95 predint
2019-12-12,Pred,-0.00321578161915886,Pred
2019-12-12,lower.confint,-0.0521726247945539,0.95 predint
2019-12-12,upper.confint,0.0457410615562362,0.95 predint
2019-12-13,Pred,-0.00238543787706341,Pred
2019-12-13,lower.confint,-0.0493748867102907,0.95 predint
2019-12-13,upper.confint,0.0446040109561639,0.95 predint
2019-12-14,Pred,-0.00313422864320078,Pred
2019-12-14,lower.confint,-0.0485239359406427,0.95 predint
2019-12-14,upper.confint,0.0422554786542411,0.95 predint
2019-12-15,Pred,-0.0018609924014334,Pred
2019-12-15,lower.confint,-0.0480810434374223,0.95 predint
2019-12-15,upper.confint,0.0443590586345555,0.95 predint
2019-12-16,Pred,-0.00338294376522185,Pred
2019-12-16,lower.confint,-0.0479914653491766,0.95 predint
2019-12-16,upper.confint,0.0412255778187329,0.95 predint
2019-12-17,Pred,-0.00190791049936087,Pred
2019-12-17,lower.confint,-0.0492267325964451,0.95 predint
2019-12-17,upper.confint,0.0454109115977234,0.95 predint
2019-12-18,Pred,-0.00236887965266251,Pred
2019-12-18,lower.confint,-0.0538379812250462,0.95 predint
2019-12-18,upper.confint,0.0491002219197212,0.95 predint
2019-12-19,Pred,-0.00732044266299621,Pred
2019-12-19,lower.confint,-0.0917933730267778,0.95 predint
2019-12-19,upper.confint,0.0771524877007854,0.95 predint
2019-12-20,Pred,-0.00135000789214148,Pred
2019-12-20,lower.confint,-0.0815186533772673,0.95 predint
2019-12-20,upper.confint,0.0788186375929844,0.95 predint
2019-12-21,Pred,-0.00270915908682478,Pred
2019-12-21,lower.confint,-0.0782970851763537,0.95 predint
2019-12-21,upper.confint,0.0728787670027042,0.95 predint
2019-12-22,Pred,-0.00212913550567132,Pred
2019-12-22,lower.confint,-0.0734035450429297,0.95 predint
2019-12-22,upper.confint,0.0691452740315871,0.95 predint
2019-12-23,Pred,-0.00450787513182871,Pred
2019-12-23,lower.confint,-0.0822621748118858,0.95 predint
2019-12-23,upper.confint,0.0732464245482284,0.95 predint
2019-12-24,Pred,-0.000150881815369222,Pred
2019-12-24,lower.confint,-0.0755856574998572,0.95 predint
2019-12-24,upper.confint,0.0752838938691188,0.95 predint
2019-12-25,Pred,-0.00159782032370524,Pred
2019-12-25,lower.confint,-0.072882450294852,0.95 predint
2019-12-25,upper.confint,0.0696868096474415,0.95 predint
2019-12-26,Pred,-0.00167790989794623,Pred
2019-12-26,lower.confint,-0.0691158246239334,0.95 predint
2019-12-26,upper.confint,0.065760004828041,0.95 predint
2019-12-27,Pred,-0.00214854661013257,Pred
2019-12-27,lower.confint,-0.065858642827803,0.95 predint
2019-12-27,upper.confint,0.0615615496075378,0.95 predint
2019-12-28,Pred,-0.00237061253431307,Pred
2019-12-28,lower.confint,-0.062970187516305,0.95 predint
2019-12-28,upper.confint,0.0582289624476789,0.95 predint
2019-12-29,Pred,-0.00220214018973997,Pred
2019-12-29,lower.confint,-0.0600108433797587,0.95 predint
2019-12-29,upper.confint,0.0556065630002788,0.95 predint
2019-12-30,Pred,-0.00210033404583759,Pred
2019-12-30,lower.confint,-0.0575758752102101,0.95 predint
2019-12-30,upper.confint,0.0533752071185349,0.95 predint
2019-12-31,Pred,-0.000529338214875566,Pred
2019-12-31,lower.confint,-0.0556099360708391,0.95 predint
2019-12-31,upper.confint,0.0545512596410879,0.95 predint
2020-01-01,Pred,-0.00178973818841806,Pred
2020-01-01,lower.confint,-0.0541927596036415,0.95 predint
2020-01-01,upper.confint,0.0506132832268054,0.95 predint
2020-01-02,Pred,-0.00209418174140261,Pred
2020-01-02,lower.confint,-0.052047195916446,0.95 predint
2020-01-02,upper.confint,0.0478588324336408,0.95 predint
2020-01-03,Pred,-0.000716628725234505,Pred
2020-01-03,lower.confint,-0.0526242035359261,0.95 predint
2020-01-03,upper.confint,0.0511909460854571,0.95 predint
2020-01-04,Pred,-0.00455242496212641,Pred
2020-01-04,lower.confint,-0.0666564772494905,0.95 predint
2020-01-04,upper.confint,0.0575516273252377,0.95 predint
2020-01-05,Pred,-0.00148258738028947,Pred
2020-01-05,lower.confint,-0.060458248979439,0.95 predint
2020-01-05,upper.confint,0.0574930742188601,0.95 predint
2020-01-06,Pred,-0.00129010826323411,Pred
2020-01-06,lower.confint,-0.0571994847135967,0.95 predint
2020-01-06,upper.confint,0.0546192681871285,0.95 predint
2020-01-07,Pred,-0.00338589007495611,Pred
2020-01-07,lower.confint,-0.0692647838773379,0.95 predint
2020-01-07,upper.confint,0.0624930037274257,0.95 predint
2020-01-08,Pred,-0.00201321044993085,Pred
2020-01-08,lower.confint,-0.0739587187638806,0.95 predint
2020-01-08,upper.confint,0.0699322978640189,0.95 predint
2020-01-09,Pred,0.00143393790801607,Pred
2020-01-09,lower.confint,-0.0671491369667209,0.95 predint
2020-01-09,upper.confint,0.070017012782753,0.95 predint
2020-01-10,Pred,0.0015080618495856,Pred
2020-01-10,lower.confint,-0.0662434420084935,0.95 predint
2020-01-10,upper.confint,0.0692595657076647,0.95 predint
2020-01-11,Pred,-0.0018063569306661,Pred
2020-01-11,lower.confint,-0.072639827276778,0.95 predint
2020-01-11,upper.confint,0.0690271134154458,0.95 predint
2020-01-12,Pred,0.00165457920585713,Pred
2020-01-12,lower.confint,-0.0666191603618991,0.95 predint
2020-01-12,upper.confint,0.0699283187736134,0.95 predint
2020-01-13,Pred,-0.000503217516873114,Pred
2020-01-13,lower.confint,-0.0666461237372621,0.95 predint
2020-01-13,upper.confint,0.0656396887035158,0.95 predint
2020-01-14,Pred,0.0012350498724114,Pred
2020-01-14,lower.confint,-0.0616264938523944,0.95 predint
2020-01-14,upper.confint,0.0640965935972172,0.95 predint
2020-01-15,Pred,-0.00264591862412299,Pred
2020-01-15,lower.confint,-0.0809073163019481,0.95 predint
2020-01-15,upper.confint,0.0756154790537021,0.95 predint
2020-01-16,Pred,0.00171557393464664,Pred
2020-01-16,lower.confint,-0.0724588754499278,0.95 predint
2020-01-16,upper.confint,0.0758900233192211,0.95 predint
2020-01-17,Pred,0.00269729793856459,Pred
2020-01-17,lower.confint,-0.0679096827926076,0.95 predint
2020-01-17,upper.confint,0.0733042786697367,0.95 predint
2020-01-18,Pred,0.00120592977775913,Pred
2020-01-18,lower.confint,-0.0661803678380375,0.95 predint
2020-01-18,upper.confint,0.0685922273935558,0.95 predint
2020-01-19,Pred,0.00208619166570811,Pred
2020-01-19,lower.confint,-0.061654998321402,0.95 predint
2020-01-19,upper.confint,0.0658273816528183,0.95 predint
2020-01-20,Pred,0.00312644581110605,Pred
2020-01-20,lower.confint,-0.0593089187607551,0.95 predint
2020-01-20,upper.confint,0.0655618103829672,0.95 predint
2020-01-21,Pred,0.00211974045052311,Pred
2020-01-21,lower.confint,-0.0575861582040166,0.95 predint
2020-01-21,upper.confint,0.0618256391050629,0.95 predint
2020-01-22,Pred,0.00107063519791517,Pred
2020-01-22,lower.confint,-0.0558952180814198,0.95 predint
2020-01-22,upper.confint,0.0580364884772502,0.95 predint
2020-01-23,Pred,0.00203667165656786,Pred
2020-01-23,lower.confint,-0.0523906577904154,0.95 predint
2020-01-23,upper.confint,0.0564640011035511,0.95 predint
2020-01-24,Pred,0.00291600240420846,Pred
2020-01-24,lower.confint,-0.05387563147009,0.95 predint
2020-01-24,upper.confint,0.059707636278507,0.95 predint
2020-01-25,Pred,0.000680462833620983,Pred
2020-01-25,lower.confint,-0.0532944813025078,0.95 predint
2020-01-25,upper.confint,0.0546554069697498,0.95 predint
2020-01-26,Pred,0.00155210347232781,Pred
2020-01-26,lower.confint,-0.0508198900513972,0.95 predint
2020-01-26,upper.confint,0.0539240969960528,0.95 predint
2020-01-27,Pred,-0.000994445827660541,Pred
2020-01-27,lower.confint,-0.0568323694771248,0.95 predint
2020-01-27,upper.confint,0.0548434778218037,0.95 predint
2020-01-28,Pred,8.53574138011265e-05,Pred
2020-01-28,lower.confint,-0.0571447105514091,0.95 predint
2020-01-28,upper.confint,0.0573154253790113,0.95 predint
2020-01-29,Pred,-0.00041109226305909,Pred
2020-01-29,lower.confint,-0.0665552870882241,0.95 predint
2020-01-29,upper.confint,0.0657331025621059,0.95 predint
2020-01-30,Pred,0.00367319961922478,Pred
2020-01-30,lower.confint,-0.0597592936904113,0.95 predint
2020-01-30,upper.confint,0.0671056929288608,0.95 predint
2020-01-31,Pred,0.00163276128670487,Pred
2020-01-31,lower.confint,-0.0599561134228816,0.95 predint
2020-01-31,upper.confint,0.0632216359962914,0.95 predint
2020-02-01,Pred,0.00371805304559552,Pred
2020-02-01,lower.confint,-0.055847216093173,0.95 predint
2020-02-01,upper.confint,0.0632833221843641,0.95 predint
2020-02-02,Pred,0.00252808858921718,Pred
2020-02-02,lower.confint,-0.0539886671260377,0.95 predint
2020-02-02,upper.confint,0.0590448443044721,0.95 predint
2020-02-03,Pred,0.00295628953000193,Pred
2020-02-03,lower.confint,-0.0510979747708449,0.95 predint
2020-02-03,upper.confint,0.0570105538308487,0.95 predint
2020-02-04,Pred,0.00264200442862833,Pred
2020-02-04,lower.confint,-0.0489840643684175,0.95 predint
2020-02-04,upper.confint,0.0542680732256742,0.95 predint
2020-02-05,Pred,0.00294454249264717,Pred
2020-02-05,lower.confint,-0.0474446089884686,0.95 predint
2020-02-05,upper.confint,0.053333693973763,0.95 predint
2020-02-06,Pred,-1.77248430397806e-05,Pred
2020-02-06,lower.confint,-0.0573841149083215,0.95 predint
2020-02-06,upper.confint,0.057348665222242,0.95 predint
2020-02-07,Pred,0.00236907031996692,Pred
2020-02-07,lower.confint,-0.0530129392189651,0.95 predint
2020-02-07,upper.confint,0.0577510798588989,0.95 predint
2020-02-08,Pred,0.00303414466536724,Pred
2020-02-08,lower.confint,-0.0497418111475029,0.95 predint
2020-02-08,upper.confint,0.0558101004782374,0.95 predint
2020-02-09,Pred,0.00276549265799337,Pred
2020-02-09,lower.confint,-0.0478336720165875,0.95 predint
2020-02-09,upper.confint,0.0533646573325743,0.95 predint
2020-02-10,Pred,0.00226986283621371,Pred
2020-02-10,lower.confint,-0.0485139266303836,0.95 predint
2020-02-10,upper.confint,0.053053652302811,0.95 predint
2020-02-11,Pred,0.00510380637544886,Pred
2020-02-11,lower.confint,-0.048454296699199,0.95 predint
2020-02-11,upper.confint,0.0586619094500967,0.95 predint
2020-02-12,Pred,0.00135052375502114,Pred
2020-02-12,lower.confint,-0.0553390101325998,0.95 predint
2020-02-12,upper.confint,0.0580400576426421,0.95 predint
2020-02-13,Pred,0.00358801674147555,Pred
2020-02-13,lower.confint,-0.0504504730482434,0.95 predint
2020-02-13,upper.confint,0.0576265065311945,0.95 predint
