Date,Line_all,value,Line
2019-12-02,upper.confint,0.0796237943710182,0.95 confint
2019-12-03,Pred,0,Pred
2019-12-03,lower.confint,-0.0717485015952005,0.95 confint
2019-12-03,upper.confint,0.0717485015952005,0.95 confint
2019-12-04,Pred,0,Pred
2019-12-04,lower.confint,-0.0744974912624324,0.95 confint
2019-12-04,upper.confint,0.0744974912624324,0.95 confint
2019-12-05,Pred,0,Pred
2019-12-05,lower.confint,-0.0707345569773814,0.95 confint
2019-12-05,upper.confint,0.0707345569773814,0.95 confint
2019-12-06,Pred,0,Pred
2019-12-06,lower.confint,-0.0678020482659194,0.95 confint
2019-12-06,upper.confint,0.0678020482659194,0.95 confint
2019-12-07,Pred,0,Pred
2019-12-07,lower.confint,-0.0600586081402482,0.95 confint
2019-12-07,upper.confint,0.0600586081402482,0.95 confint
2019-12-08,Pred,0,Pred
2019-12-08,lower.confint,-0.0544324703155465,0.95 confint
2019-12-08,upper.confint,0.0544324703155465,0.95 confint
2019-12-09,Pred,0,Pred
2019-12-09,lower.confint,-0.0572499966978035,0.95 confint
2019-12-09,upper.confint,0.0572499966978035,0.95 confint
2019-12-10,Pred,0,Pred
2019-12-10,lower.confint,-0.0640246436343333,0.95 confint
2019-12-10,upper.confint,0.0640246436343333,0.95 confint
2019-12-11,Pred,0,Pred
2019-12-11,lower.confint,-0.0650852470367014,0.95 confint
2019-12-11,upper.confint,0.0650852470367014,0.95 confint
2019-12-12,Pred,0,Pred
2019-12-12,lower.confint,-0.0609801236212118,0.95 confint
2019-12-12,upper.confint,0.0609801236212118,0.95 confint
2019-12-13,Pred,0,Pred
2019-12-13,lower.confint,-0.0575532800587847,0.95 confint
2019-12-13,upper.confint,0.0575532800587847,0.95 confint
2019-12-14,Pred,0,Pred
2019-12-14,lower.confint,-0.0615135024182924,0.95 confint
2019-12-14,upper.confint,0.0615135024182924,0.95 confint
2019-12-15,Pred,0,Pred
2019-12-15,lower.confint,-0.0621693982426726,0.95 confint
2019-12-15,upper.confint,0.0621693982426726,0.95 confint
2019-12-16,Pred,0,Pred
2019-12-16,lower.confint,-0.0600695837398389,0.95 confint
2019-12-16,upper.confint,0.0600695837398389,0.95 confint
2019-12-17,Pred,0,Pred
2019-12-17,lower.confint,-0.0624535039509957,0.95 confint
2019-12-17,upper.confint,0.0624535039509957,0.95 confint
2019-12-18,Pred,0,Pred
2019-12-18,lower.confint,-0.0679627554329078,0.95 confint
2019-12-18,upper.confint,0.0679627554329078,0.95 confint
2019-12-19,Pred,0,Pred
2019-12-19,lower.confint,-0.101513710721083,0.95 confint
2019-12-19,upper.confint,0.101513710721083,0.95 confint
2019-12-20,Pred,0,Pred
2019-12-20,lower.confint,-0.0613654198788241,0.95 confint
2019-12-20,upper.confint,0.0613654198788241,0.95 confint
2019-12-21,Pred,0,Pred
2019-12-21,lower.confint,-0.0730612347389346,0.95 confint
2019-12-21,upper.confint,0.0730612347389346,0.95 confint
2019-12-22,Pred,0,Pred
2019-12-22,lower.confint,-0.0725527457539675,0.95 confint
2019-12-22,upper.confint,0.0725527457539675,0.95 confint
2019-12-23,Pred,0,Pred
2019-12-23,lower.confint,-0.118123966772095,0.95 confint
2019-12-23,upper.confint,0.118123966772095,0.95 confint
2019-12-24,Pred,0,Pred
2019-12-24,lower.confint,-0.0882146350075522,0.95 confint
2019-12-24,upper.confint,0.0882146350075522,0.95 confint
2019-12-25,Pred,0,Pred
2019-12-25,lower.confint,-0.0712042071862129,0.95 confint
2019-12-25,upper.confint,0.0712042071862129,0.95 confint
2019-12-26,Pred,0,Pred
2019-12-26,lower.confint,-0.0660972905035238,0.95 confint
2019-12-26,upper.confint,0.0660972905035238,0.95 confint
2019-12-27,Pred,0,Pred
2019-12-27,lower.confint,-0.0789261397748609,0.95 confint
2019-12-27,upper.confint,0.0789261397748609,0.95 confint
2019-12-28,Pred,0,Pred
2019-12-28,lower.confint,-0.0727013444156941,0.95 confint
2019-12-28,upper.confint,0.0727013444156941,0.95 confint
2019-12-29,Pred,0,Pred
2019-12-29,lower.confint,-0.060754282858891,0.95 confint
2019-12-29,upper.confint,0.060754282858891,0.95 confint
2019-12-30,Pred,0,Pred
2019-12-30,lower.confint,-0.0571944883993927,0.95 confint
2019-12-30,upper.confint,0.0571944883993927,0.95 confint
2019-12-31,Pred,0,Pred
2019-12-31,lower.confint,-0.0578503871195094,0.95 confint
2019-12-31,upper.confint,0.0578503871195094,0.95 confint
2020-01-01,Pred,0,Pred
2020-01-01,lower.confint,-0.0578911796855097,0.95 confint
2020-01-01,upper.confint,0.0578911796855097,0.95 confint
2020-01-02,Pred,0,Pred
2020-01-02,lower.confint,-0.0566580348599976,0.95 confint
2020-01-02,upper.confint,0.0566580348599976,0.95 confint
2020-01-03,Pred,0,Pred
2020-01-03,lower.confint,-0.0619522326184502,0.95 confint
2020-01-03,upper.confint,0.0619522326184502,0.95 confint
2020-01-04,Pred,0,Pred
2020-01-04,lower.confint,-0.0763180826281913,0.95 confint
2020-01-04,upper.confint,0.0763180826281913,0.95 confint
2020-01-05,Pred,0,Pred
2020-01-05,lower.confint,-0.0553690349699603,0.95 confint
2020-01-05,upper.confint,0.0553690349699603,0.95 confint
2020-01-06,Pred,0,Pred
2020-01-06,lower.confint,-0.0574496984717669,0.95 confint
2020-01-06,upper.confint,0.0574496984717669,0.95 confint
2020-01-07,Pred,0,Pred
2020-01-07,lower.confint,-0.0765673915976382,0.95 confint
2020-01-07,upper.confint,0.0765673915976382,0.95 confint
2020-01-08,Pred,0,Pred
2020-01-08,lower.confint,-0.0837278653183688,0.95 confint
2020-01-08,upper.confint,0.0837278653183688,0.95 confint
2020-01-09,Pred,0,Pred
2020-01-09,lower.confint,-0.0631594964604936,0.95 confint
2020-01-09,upper.confint,0.0631594964604936,0.95 confint
2020-01-10,Pred,0,Pred
2020-01-10,lower.confint,-0.0641420955500399,0.95 confint
2020-01-10,upper.confint,0.0641420955500399,0.95 confint
2020-01-11,Pred,0,Pred
2020-01-11,lower.confint,-0.087461111414531,0.95 confint
2020-01-11,upper.confint,0.087461111414531,0.95 confint
2020-01-12,Pred,0,Pred
2020-01-12,lower.confint,-0.0807399767389464,0.95 confint
2020-01-12,upper.confint,0.0807399767389464,0.95 confint
2020-01-13,Pred,0,Pred
2020-01-13,lower.confint,-0.0741576428045657,0.95 confint
2020-01-13,upper.confint,0.0741576428045657,0.95 confint
2020-01-14,Pred,0,Pred
2020-01-14,lower.confint,-0.0639149736704119,0.95 confint
2020-01-14,upper.confint,0.0639149736704119,0.95 confint
2020-01-15,Pred,0,Pred
2020-01-15,lower.confint,-0.0954204489579985,0.95 confint
2020-01-15,upper.confint,0.0954204489579985,0.95 confint
2020-01-16,Pred,0,Pred
2020-01-16,lower.confint,-0.0634920185639752,0.95 confint
2020-01-16,upper.confint,0.0634920185639752,0.95 confint
2020-01-17,Pred,0,Pred
2020-01-17,lower.confint,-0.0634909884973858,0.95 confint
2020-01-17,upper.confint,0.0634909884973858,0.95 confint
2020-01-18,Pred,0,Pred
2020-01-18,lower.confint,-0.0628808095807739,0.95 confint
2020-01-18,upper.confint,0.0628808095807739,0.95 confint
2020-01-19,Pred,0,Pred
2020-01-19,lower.confint,-0.0879816033227844,0.95 confint
2020-01-19,upper.confint,0.0879816033227844,0.95 confint
2020-01-20,Pred,0,Pred
2020-01-20,lower.confint,-0.0747750739262693,0.95 confint
2020-01-20,upper.confint,0.0747750739262693,0.95 confint
2020-01-21,Pred,0,Pred
2020-01-21,lower.confint,-0.0636207515953255,0.95 confint
2020-01-21,upper.confint,0.0636207515953255,0.95 confint
2020-01-22,Pred,0,Pred
2020-01-22,lower.confint,-0.0630415943038491,0.95 confint
2020-01-22,upper.confint,0.0630415943038491,0.95 confint
2020-01-23,Pred,0,Pred
2020-01-23,lower.confint,-0.0572271155943308,0.95 confint
2020-01-23,upper.confint,0.0572271155943308,0.95 confint
2020-01-24,Pred,0,Pred
2020-01-24,lower.confint,-0.0644879447522524,0.95 confint
2020-01-24,upper.confint,0.0644879447522524,0.95 confint
2020-01-25,Pred,0,Pred
2020-01-25,lower.confint,-0.0611922644504763,0.95 confint
2020-01-25,upper.confint,0.0611922644504763,0.95 confint
2020-01-26,Pred,0,Pred
2020-01-26,lower.confint,-0.0583631464574954,0.95 confint
2020-01-26,upper.confint,0.0583631464574954,0.95 confint
2020-01-27,Pred,0,Pred
2020-01-27,lower.confint,-0.0668452405006202,0.95 confint
2020-01-27,upper.confint,0.0668452405006202,0.95 confint
2020-01-28,Pred,0,Pred
2020-01-28,lower.confint,-0.06481102900895,0.95 confint
2020-01-28,upper.confint,0.06481102900895,0.95 confint
2020-01-29,Pred,0,Pred
2020-01-29,lower.confint,-0.0711717861771447,0.95 confint
2020-01-29,upper.confint,0.0711717861771447,0.95 confint
2020-01-30,Pred,0,Pred
2020-01-30,lower.confint,-0.0540698726434425,0.95 confint
2020-01-30,upper.confint,0.0540698726434425,0.95 confint
2020-01-31,Pred,0,Pred
2020-01-31,lower.confint,-0.0703791760479553,0.95 confint
2020-01-31,upper.confint,0.0703791760479553,0.95 confint
2020-02-01,Pred,0,Pred
2020-02-01,lower.confint,-0.0665731467428318,0.95 confint
2020-02-01,upper.confint,0.0665731467428318,0.95 confint
2020-02-02,Pred,0,Pred
2020-02-02,lower.confint,-0.0792397536583675,0.95 confint
2020-02-02,upper.confint,0.0792397536583675,0.95 confint
2020-02-03,Pred,0,Pred
2020-02-03,lower.confint,-0.0679136432139005,0.95 confint
2020-02-03,upper.confint,0.0679136432139005,0.95 confint
2020-02-04,Pred,0,Pred
2020-02-04,lower.confint,-0.0633273618448872,0.95 confint
2020-02-04,upper.confint,0.0633273618448872,0.95 confint
2020-02-05,Pred,0,Pred
2020-02-05,lower.confint,-0.0616620547884249,0.95 confint
2020-02-05,upper.confint,0.0616620547884249,0.95 confint
2020-02-06,Pred,0,Pred
2020-02-06,lower.confint,-0.0699647138036559,0.95 confint
2020-02-06,upper.confint,0.0699647138036559,0.95 confint
2020-02-07,Pred,0,Pred
2020-02-07,lower.confint,-0.0537226519908903,0.95 confint
2020-02-07,upper.confint,0.0537226519908903,0.95 confint
2020-02-08,Pred,0,Pred
2020-02-08,lower.confint,-0.0534203740122709,0.95 confint
2020-02-08,upper.confint,0.0534203740122709,0.95 confint
2020-02-09,Pred,0,Pred
2020-02-09,lower.confint,-0.0559385978939895,0.95 confint
2020-02-09,upper.confint,0.0559385978939895,0.95 confint
2020-02-10,Pred,0,Pred
2020-02-10,lower.confint,-0.0722577822260643,0.95 confint
2020-02-10,upper.confint,0.0722577822260643,0.95 confint
2020-02-11,Pred,0,Pred
2020-02-11,lower.confint,-0.0656381313038816,0.95 confint
2020-02-11,upper.confint,0.0656381313038816,0.95 confint
2020-02-12,Pred,0,Pred
2020-02-12,lower.confint,-0.0689854004768503,0.95 confint
2020-02-12,upper.confint,0.0689854004768503,0.95 confint
2020-02-13,Pred,0,Pred
2020-02-13,lower.confint,-0.0559075323034209,0.95 confint
2020-02-13,upper.confint,0.0559075323034209,0.95 confint
2020-02-14,Pred,0,Pred
2020-02-14,lower.confint,-0.0614906329079171,0.95 confint
2020-02-14,upper.confint,0.0614906329079171,0.95 confint
2020-02-15,Pred,0,Pred
2020-02-15,lower.confint,-0.0655424772689554,0.95 confint
2020-02-15,upper.confint,0.0655424772689554,0.95 confint
2020-02-16,Pred,0,Pred
2020-02-16,lower.confint,-0.0777857106067596,0.95 confint
2020-02-16,upper.confint,0.0777857106067596,0.95 confint
2020-02-17,Pred,0,Pred
2020-02-17,lower.confint,-0.0670883327477103,0.95 confint
2020-02-17,upper.confint,0.0670883327477103,0.95 confint
2020-02-18,Pred,0,Pred
2020-02-18,lower.confint,-0.0628307533065168,0.95 confint
2020-02-18,upper.confint,0.0628307533065168,0.95 confint
2020-02-19,Pred,0,Pred
2020-02-19,lower.confint,-0.0748414202727091,0.95 confint
2020-02-19,upper.confint,0.0748414202727091,0.95 confint
2020-02-20,Pred,0,Pred
2020-02-20,lower.confint,-0.0832578506019669,0.95 confint
2020-02-20,upper.confint,0.0832578506019669,0.95 confint
2020-02-21,Pred,0,Pred
2020-02-21,lower.confint,-0.0718804981248543,0.95 confint
2020-02-21,upper.confint,0.0718804981248543,0.95 confint
2020-02-22,Pred,0,Pred
2020-02-22,lower.confint,-0.0659907347393975,0.95 confint
2020-02-22,upper.confint,0.0659907347393975,0.95 confint
2020-02-23,Pred,0,Pred
2020-02-23,lower.confint,-0.0776417145037635,0.95 confint
2020-02-23,upper.confint,0.0776417145037635,0.95 confint
2020-02-24,Pred,0,Pred
2020-02-24,lower.confint,-0.086347838447683,0.95 confint
2020-02-24,upper.confint,0.086347838447683,0.95 confint
2020-02-25,Pred,0,Pred
2020-02-25,lower.confint,-0.069079079371725,0.95 confint
2020-02-25,upper.confint,0.069079079371725,0.95 confint
2020-02-26,Pred,0,Pred
2020-02-26,lower.confint,-0.0699090860937791,0.95 confint
2020-02-26,upper.confint,0.0699090860937791,0.95 confint
2020-02-27,Pred,0,Pred
2020-02-27,lower.confint,-0.0794233543361036,0.95 confint
2020-02-27,upper.confint,0.0794233543361036,0.95 confint
2020-02-28,Pred,0,Pred
2020-02-28,lower.confint,-0.0742817397945706,0.95 confint
2020-02-28,upper.confint,0.0742817397945706,0.95 confint
2020-02-29,Pred,0,Pred
2020-02-29,lower.confint,-0.0721418760691252,0.95 confint
2020-02-29,upper.confint,0.0721418760691252,0.95 confint
2020-03-01,Pred,0,Pred
2020-03-01,lower.confint,-0.0772443037478772,0.95 confint
2020-03-01,upper.confint,0.0772443037478772,0.95 confint
2020-03-02,Pred,0,Pred
2020-03-02,lower.confint,-0.0829458670540445,0.95 confint
2020-03-02,upper.confint,0.0829458670540445,0.95 confint
2020-03-03,Pred,0,Pred
2020-03-03,lower.confint,-0.0793214400993309,0.95 confint
2020-03-03,upper.confint,0.0793214400993309,0.95 confint
2020-03-04,Pred,0,Pred
2020-03-04,lower.confint,-0.0569730967443891,0.95 confint
2020-03-04,upper.confint,0.0569730967443891,0.95 confint
2020-03-05,Pred,0,Pred
2020-03-05,lower.confint,-0.0613280196409219,0.95 confint
2020-03-05,upper.confint,0.0613280196409219,0.95 confint
2020-03-06,Pred,0,Pred
2020-03-06,lower.confint,-0.0635485628696576,0.95 confint
2020-03-06,upper.confint,0.0635485628696576,0.95 confint
2020-03-07,Pred,0,Pred
2020-03-07,lower.confint,-0.069555594697158,0.95 confint
2020-03-07,upper.confint,0.069555594697158,0.95 confint
2020-03-08,Pred,0,Pred
2020-03-08,lower.confint,-0.0668434694234048,0.95 confint
2020-03-08,upper.confint,0.0668434694234048,0.95 confint
2020-03-09,Pred,0,Pred
2020-03-09,lower.confint,-0.0968180208164746,0.95 confint
2020-03-09,upper.confint,0.0968180208164746,0.95 confint
2020-03-10,Pred,0,Pred
2020-03-10,lower.confint,-0.0802501395174604,0.95 confint
2020-03-10,upper.confint,0.0802501395174604,0.95 confint
2020-03-11,Pred,0,Pred
2020-03-11,lower.confint,-0.0743199182509206,0.95 confint
2020-03-11,upper.confint,0.0743199182509206,0.95 confint
2020-03-12,Pred,0,Pred
2020-03-12,lower.confint,-0.0819110793497543,0.95 confint
2020-03-12,upper.confint,0.0819110793497543,0.95 confint
2020-03-13,Pred,0,Pred
2020-03-13,lower.confint,-0.380905488654907,0.95 confint
2020-03-13,upper.confint,0.380905488654907,0.95 confint
2020-03-14,Pred,0,Pred
2020-03-14,lower.confint,-0.208433998208914,0.95 confint
2020-03-14,upper.confint,0.208433998208914,0.95 confint
2020-03-15,Pred,0,Pred
2020-03-15,lower.confint,-0.159434059410929,0.95 confint
2020-03-15,upper.confint,0.159434059410929,0.95 confint
2020-03-16,Pred,0,Pred
2020-03-16,lower.confint,-0.252723769338198,0.95 confint
2020-03-16,upper.confint,0.252723769338198,0.95 confint
2020-03-17,Pred,0,Pred
2020-03-17,lower.confint,-0.430407588003217,0.95 confint
2020-03-17,upper.confint,0.430407588003217,0.95 confint
2020-03-18,Pred,0,Pred
2020-03-18,lower.confint,-0.324515986102893,0.95 confint
2020-03-18,upper.confint,0.324515986102893,0.95 confint
2020-03-19,Pred,0,Pred
2020-03-19,lower.confint,-0.172839377381997,0.95 confint
2020-03-19,upper.confint,0.172839377381997,0.95 confint
2020-03-20,Pred,0,Pred
2020-03-20,lower.confint,-0.180708795094085,0.95 confint
2020-03-20,upper.confint,0.180708795094085,0.95 confint
2020-03-21,Pred,0,Pred
2020-03-21,lower.confint,-0.0945029046335306,0.95 confint
2020-03-21,upper.confint,0.0945029046335306,0.95 confint
2020-03-22,Pred,0,Pred
